time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-08-29T23:24:55.690Z,35.9766667,-117.6821667,2.63,0.77,ml,7,116,0.03859,0.06,ci,ci39023680,2019-08-29T23:28:29.163Z,"21km ENE of Little Lake, CA",earthquake,0.4,0.19,0.198,7,automatic,ci,ci
2019-08-29T23:23:59.560Z,35.6745,-117.5385,7.32,1.69,ml,30,43,0.05798,0.18,ci,ci39023672,2019-08-29T23:27:56.159Z,"14km ENE of Ridgecrest, CA",earthquake,0.25,0.73,0.11,26,automatic,ci,ci
2019-08-29T23:20:38.880Z,35.7358333,-117.5833333,3.19,1.24,ml,20,50,0.08056,0.26,ci,ci39023664,2019-08-29T23:24:23.944Z,"15km NNE of Ridgecrest, CA",earthquake,0.4,0.77,0.182,15,automatic,ci,ci
2019-08-29T23:17:07.400Z,33.4866667,-116.479,14.72,0.72,ml,20,99,0.05767,0.16,ci,ci39023656,2019-08-29T23:20:43.161Z,"20km ESE of Anza, CA",earthquake,0.29,0.48,0.152,19,automatic,ci,ci
2019-08-29T23:14:31.270Z,34.02,-117.5248333,2.68,0.79,ml,13,55,0.0342,0.15,ci,ci39023640,2019-08-29T23:18:19.212Z,"3km NNW of Mira Loma, CA",earthquake,0.27,0.37,0.238,15,automatic,ci,ci
2019-08-29T23:07:46.300Z,35.8768333,-117.7146667,4.7,0.88,ml,12,89,0.07941,0.17,ci,ci39023632,2019-08-29T23:11:29.665Z,"18km ESE of Little Lake, CA",earthquake,0.37,0.85,0.135,13,automatic,ci,ci
2019-08-29T22:58:44.080Z,33.2578333,-115.9983333,5.26,1.59,ml,62,34,0.02455,0.19,ci,ci39023600,2019-08-30T15:32:11.000Z,"6km SW of Salton City, CA",earthquake,0.15,0.37,0.141,43,reviewed,ci,ci
2019-08-29T22:51:24.440Z,38.8396683,-122.8294983,2.49,1.88,md,29,67,0.0048,0.04,nc,nc73261805,2019-08-30T03:22:02.913Z,"9km NW of The Geysers, CA",earthquake,0.2,0.36,0.24,10,automatic,nc,nc
2019-08-29T22:49:10.830Z,36.0441667,-117.8573333,2.1,0.88,ml,9,138,0.04516,0.2,ci,ci39023576,2019-08-29T22:52:41.486Z,"8km E of Coso Junction, CA",earthquake,0.58,0.49,0.103,6,automatic,ci,ci
2019-08-29T22:48:49.470Z,36.0953333,-117.9035,5.11,0.9,ml,11,197,0.04521,0.05,ci,ci39023568,2019-08-30T00:23:51.044Z,"7km NE of Coso Junction, CA",earthquake,0.19,0.32,0.159,5,reviewed,ci,ci
2019-08-29T22:44:24.610Z,35.8801667,-117.646,6.51,0.79,ml,10,113,0.06606,0.2,ci,ci39023552,2019-08-29T22:48:01.669Z,"24km ESE of Little Lake, CA",earthquake,0.54,1.3,0.136,8,automatic,ci,ci
2019-08-29T22:43:37.140Z,44.3448333,-110.5285,2.54,0.81,md,8,179,0.04618,0.14,uu,uu60338127,2019-09-03T15:04:41.390Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.2,3.64,0.629,5,reviewed,uu,uu
2019-08-29T22:37:50.090Z,35.7646667,-117.591,6.89,1.12,ml,16,75,0.05124,0.18,ci,ci39023536,2019-08-29T22:41:33.420Z,"17km W of Searles Valley, CA",earthquake,0.35,0.85,0.139,11,automatic,ci,ci
2019-08-29T22:37:20.140Z,35.8851667,-117.6943333,2.61,1.36,ml,24,52,0.07205,0.18,ci,ci39023528,2019-08-29T22:41:11.769Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.37,0.141,20,automatic,ci,ci
2019-08-29T22:31:53.840Z,35.7231667,-117.5023333,2,0.82,ml,11,147,0.08633,0.2,ci,ci39023512,2019-08-29T22:35:38.345Z,"10km WSW of Searles Valley, CA",earthquake,0.48,0.61,0.101,9,automatic,ci,ci
2019-08-29T22:24:12.580Z,44.3297,-110.5333,2.04,2.7,ml,,130,0.06,1.02,us,us700059yb,2019-08-30T20:51:19.040Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.9,3.2,0.173,9,reviewed,uu,uu
2019-08-29T22:22:08.750Z,44.3395,-110.5291667,2.15,1.31,ml,8,180,0.05128,0.18,uu,uu60338107,2019-08-30T17:42:26.550Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.22,6.01,0.032,2,reviewed,uu,uu
2019-08-29T22:12:15.730Z,46.9008333,-112.5138333,11.28,1.38,ml,13,111,0.112,0.08,mb,mb80359019,2019-08-30T14:36:24.410Z,"14km ESE of Lincoln, Montana",earthquake,0.36,0.39,0.178,3,reviewed,mb,mb
2019-08-29T22:11:19.000Z,33.3961667,-116.3581667,6.63,0.6,ml,19,114,0.1368,0.17,ci,ci39023456,2019-08-30T13:33:57.754Z,"16km N of Borrego Springs, CA",earthquake,0.43,1.43,0.117,14,reviewed,ci,ci
2019-08-29T22:07:50.210Z,35.882,-117.6971667,6.41,1.17,ml,17,74,0.07594,0.13,ci,ci39023440,2019-08-29T22:11:26.208Z,"20km ESE of Little Lake, CA",earthquake,0.2,0.63,0.191,16,automatic,ci,ci
2019-08-29T22:05:41.310Z,44.3468333,-110.5283333,3.84,1.47,ml,8,177,0.04427,0.08,uu,uu60338097,2019-08-30T17:33:09.210Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.55,0.45,0.035,2,reviewed,uu,uu
2019-08-29T22:01:49.100Z,35.8591667,-117.625,8.05,0.9,ml,16,110,0.04875,0.26,ci,ci39023416,2019-08-30T00:30:52.566Z,"22km WNW of Searles Valley, CA",earthquake,0.56,1,0.178,7,reviewed,ci,ci
2019-08-29T22:00:21.090Z,44.3371667,-110.5336667,3.55,1.25,ml,8,181,0.05302,0.09,uu,uu60338092,2019-09-03T14:52:06.860Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.44,0.77,0.026,2,reviewed,uu,uu
2019-08-29T21:59:23.270Z,36.5489998,-121.137001,6.55,1.61,md,7,128,0.04508,0.08,nc,nc73261790,2019-08-29T23:34:02.402Z,"2km NNE of Pinnacles, CA",earthquake,0.54,1.66,0.23,6,automatic,nc,nc
2019-08-29T21:55:01.130Z,44.3381667,-110.5395,4.12,1.51,ml,7,226,0.05162,0.14,uu,uu60338087,2019-09-03T14:49:29.850Z,"26km ESE of Old Faithful Geyser, Wyoming",earthquake,1.06,0.65,0.111,2,reviewed,uu,uu
2019-08-29T21:53:10.290Z,44.3736667,-110.5131667,1.98,0.78,md,4,223,0.02719,0.07,uu,uu60338082,2019-09-03T14:45:47.850Z,"26km ESE of Old Faithful Geyser, Wyoming",earthquake,2.47,0.23,0.509,4,reviewed,uu,uu
2019-08-29T21:51:52.600Z,44.3596667,-110.5183333,2.05,1.21,md,6,249,0.03515,0.09,uu,uu60338077,2019-09-03T14:39:57.720Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.26,6.91,0.543,3,reviewed,uu,uu
2019-08-29T21:51:45.360Z,44.3775,-110.5111667,2,1.52,md,4,214,0.02639,0.05,uu,uu60018984,2019-09-03T14:41:02.060Z,"26km ESE of Old Faithful Geyser, Wyoming",earthquake,1.51,0.84,0.36,3,reviewed,uu,uu
2019-08-29T21:49:48.790Z,44.364,-110.5195,1.93,1.73,md,7,212,0.03105,0.07,uu,uu60338072,2019-09-03T14:35:45.330Z,"26km ESE of Old Faithful Geyser, Wyoming",earthquake,1.01,0.19,0.321,3,reviewed,uu,uu
2019-08-29T21:47:19.250Z,44.3738333,-110.5111667,2.03,1.31,md,6,221,0.02827,0.12,uu,uu60338067,2019-09-03T14:26:21.310Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.2,7.67,0.393,3,reviewed,uu,uu
2019-08-29T21:43:38.580Z,44.3145,-110.539,2.12,2.44,ml,16,62,0.07527,0.16,uu,uu60338057,2019-08-30T17:56:27.810Z,"28km SE of Old Faithful Geyser, Wyoming",earthquake,0.73,2.65,0.178,6,reviewed,uu,uu
2019-08-29T21:42:33.420Z,35.9155,-117.675,6.07,1.76,ml,28,50,0.03801,0.19,ci,ci39023360,2019-08-29T21:53:31.420Z,"21km E of Little Lake, CA",earthquake,0.25,0.6,0.189,26,automatic,ci,ci
2019-08-29T21:41:42.520Z,44.3268333,-110.5388333,3.44,1.52,ml,8,114,0.06296,0.15,uu,uu60338052,2019-09-03T14:22:37.430Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.51,1.13,0.072,2,reviewed,uu,uu
2019-08-29T21:39:05.570Z,35.6063333,-117.4016667,2.75,1.63,ml,39,50,0.05315,0.18,ci,ci39023352,2019-08-30T23:07:37.710Z,"18km S of Trona, CA",earthquake,0.19,0.25,0.134,25,reviewed,ci,ci
2019-08-29T21:38:43.860Z,44.3396667,-110.5335,2.19,0.83,md,7,225,0.05057,0.14,uu,uu60018969,2019-09-03T14:19:57.970Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.43,31.61,0.696,3,reviewed,uu,uu
2019-08-29T21:38:10.080Z,35.7616667,-117.5816667,6.54,1.18,ml,21,130,0.05547,0.15,ci,ci39023344,2019-08-29T21:41:57.202Z,"16km W of Searles Valley, CA",earthquake,0.31,0.68,0.156,14,automatic,ci,ci
2019-08-29T21:38:00.700Z,44.369,-110.5145,2.64,1.93,ml,7,208,0.02949,0.06,uu,uu60018964,2019-09-03T14:17:21.190Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.43,0.7,0.06,3,reviewed,uu,uu
2019-08-29T21:37:52.550Z,44.3291667,-110.5465,2.03,0.9,md,8,183,0.06055,0.19,uu,uu60338047,2019-09-03T14:14:41.400Z,"26km ESE of Old Faithful Geyser, Wyoming",earthquake,1.31,8.87,0.371,4,reviewed,uu,uu
2019-08-29T21:36:10.010Z,44.3231667,-110.5381667,3.58,1.86,ml,10,115,0.06664,0.16,uu,uu60338042,2019-08-30T17:52:17.550Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.49,1.12,0.077,3,reviewed,uu,uu
2019-08-29T21:35:22.260Z,33.292,-116.317,10.54,1.06,ml,31,63,0.0872,0.23,ci,ci39023328,2019-08-30T13:34:13.272Z,"7km NE of Borrego Springs, CA",earthquake,0.4,0.66,0.171,28,reviewed,ci,ci
2019-08-29T21:35:17.670Z,44.34,-110.5283333,2.45,1.57,ml,8,180,0.05091,0.16,uu,uu60338037,2019-08-30T17:49:09.820Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.3,4.68,0.11,2,reviewed,uu,uu
2019-08-29T21:33:58.660Z,37.6085,-118.8496667,4.02,0.62,md,7,255,0.01487,0.04,nc,nc73261770,2019-08-29T22:28:01.980Z,"12km ESE of Mammoth Lakes, CA",earthquake,1.33,2.5,0.135,6,reviewed,nc,nc
2019-08-29T21:33:01.630Z,44.3323,-110.5255,1.44,2.6,ml,,121,0.059,0.49,us,us700059xk,2019-09-01T01:34:15.824Z,"28km ESE of Old Faithful Geyser, Wyoming",earthquake,1.3,1.3,0.203,5,reviewed,uu,uu
2019-08-29T21:30:50.590Z,44.3476667,-110.5265,4.32,2.17,ml,9,177,0.04382,0.14,uu,uu60018939,2019-08-29T21:42:39.910Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.96,0.64,0.088,3,reviewed,uu,uu
2019-08-29T21:30:11.490Z,44.327,-110.5356667,3.85,2.22,ml,11,114,0.06296,0.17,uu,uu60338027,2019-08-29T21:52:02.770Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.45,0.86,0.128,5,reviewed,uu,uu
2019-08-29T21:28:51.520Z,44.346,-110.5276667,2.4,0.66,md,7,177,0.0452,0.1,uu,uu60018954,2019-09-03T14:07:54.910Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.01,3.37,0.096,3,reviewed,uu,uu
2019-08-29T21:28:21.310Z,44.3628333,-110.5175,2.56,0.78,md,5,245,0.03282,0.06,uu,uu60338022,2019-09-03T14:05:48.980Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,1.61,1.26,0.37,3,reviewed,uu,uu
2019-08-29T21:26:35.270Z,35.7963333,-117.6201667,4.07,1.5,ml,26,57,0.02672,0.19,ci,ci39023320,2019-08-29T21:30:21.976Z,"20km W of Searles Valley, CA",earthquake,0.23,0.44,0.139,21,automatic,ci,ci
2019-08-29T21:24:56.270Z,35.9488333,-117.6685,2.51,0.93,ml,10,115,0.01473,0.17,ci,ci39023312,2019-08-29T21:28:24.965Z,"22km E of Little Lake, CA",earthquake,0.38,0.24,0.173,11,automatic,ci,ci
2019-08-29T21:20:27.520Z,44.3305,-110.5325,4,1.64,ml,8,115,0.05974,0.15,uu,uu60338012,2019-08-29T22:02:50.530Z,"27km ESE of Old Faithful Geyser, Wyoming",earthquake,0.52,0.97,0.001,2,reviewed,uu,uu
2019-08-29T21:15:20.670Z,38.7896652,-122.802002,3.04,1.11,md,26,54,0.001576,0.04,nc,nc73261765,2019-08-30T01:20:03.882Z,"4km WNW of The Geysers, CA",earthquake,0.26,0.47,0.16,8,automatic,nc,nc
2019-08-29T21:11:02.400Z,38.7916679,-122.7738342,-0.87,0.62,md,9,102,0.02185,0.04,nc,nc73261760,2019-08-29T22:07:02.627Z,"2km NW of The Geysers, CA",earthquake,0.27,1.84,0.35,2,automatic,nc,nc
2019-08-29T21:07:44.300Z,38.7821655,-122.7581635,1.3,0.91,md,11,93,0.01679,0.04,nc,nc73261755,2019-08-29T21:56:02.565Z,"1km NNW of The Geysers, CA",earthquake,0.37,0.53,0.13,5,automatic,nc,nc
2019-08-29T21:04:54.350Z,35.919,-117.7093333,5.43,1.25,ml,18,54,0.05586,0.16,ci,ci39023248,2019-08-29T21:08:40.959Z,"18km E of Little Lake, CA",earthquake,0.23,0.76,0.221,17,automatic,ci,ci
2019-08-29T20:56:26.330Z,32.7301667,-118.125,-0.16,1.93,ml,17,225,0.4338,0.53,ci,ci39023224,2019-08-29T22:23:23.575Z,"23km ESE of San Clemente Is. (SE tip), CA",earthquake,1.78,2.66,0.144,6,reviewed,ci,ci
2019-08-29T20:53:26.590Z,38.0376667,-121.8531667,2.48,1.57,md,6,169,0.08413,0.03,nc,nc73261750,2019-08-30T01:50:03.197Z,"3km ENE of Pittsburg, CA",earthquake,0.34,0.98,0.17,6,reviewed,nc,nc
2019-08-29T20:40:13.290Z,37.8233333,-113.1956667,10.27,1.59,md,10,89,0.197,0.14,uu,uu60338002,2019-09-03T19:25:19.170Z,"16km WNW of Enoch, Utah",earthquake,0.5,1.71,0.253,7,reviewed,uu,uu
2019-08-29T20:34:30.540Z,38.8330002,-122.7945023,1.55,1.01,md,13,49,0.006302,0.02,nc,nc73261730,2019-08-29T21:15:03.836Z,"6km W of Cobb, CA",earthquake,0.24,0.55,0.06,3,automatic,nc,nc
2019-08-29T20:26:06.460Z,35.641,-117.4541667,6.9,1.56,ml,25,65,0.03458,0.21,ci,ci39023168,2019-08-29T20:37:20.510Z,"15km SSW of Searles Valley, CA",earthquake,0.32,0.6,0.196,24,automatic,ci,ci
2019-08-29T20:24:26.103Z,39.1943,-120.0732,5.8,0.6,ml,3,187.3,0.043,0.1237,nn,nn00701366,2019-08-29T21:14:01.939Z,"2km ENE of Dollar Point, California",earthquake,,5.1,0,1,reviewed,nn,nn
2019-08-29T20:16:11.960Z,35.9146667,-117.7081667,2.75,0.78,ml,10,103,0.05744,0.14,ci,ci39023152,2019-08-29T20:19:44.563Z,"18km E of Little Lake, CA",earthquake,0.32,0.44,0.156,9,automatic,ci,ci
2019-08-29T20:15:24.780Z,35.9208333,-117.7078333,2.84,1.28,ml,21,53,0.05388,0.2,ci,ci39023144,2019-08-29T20:26:14.760Z,"18km E of Little Lake, CA",earthquake,0.27,1.12,0.118,20,automatic,ci,ci
2019-08-29T20:08:26.220Z,35.9308333,-117.7061667,2.28,1.49,ml,24,48,0.04837,0.15,ci,ci39023128,2019-08-29T20:12:16.712Z,"18km E of Little Lake, CA",earthquake,0.17,0.28,0.172,22,automatic,ci,ci
2019-08-29T20:07:05.930Z,35.9811667,-117.6826667,1.91,0.93,ml,11,97,0.04229,0.13,ci,ci39023120,2019-08-29T20:10:46.700Z,"21km ENE of Little Lake, CA",earthquake,0.45,0.44,0.093,10,automatic,ci,ci
2019-08-29T20:04:58.450Z,35.8045,-117.6326667,7.81,0.63,ml,9,80,0.0307,0.09,ci,ci39023112,2019-08-29T20:08:42.733Z,"21km N of Ridgecrest, CA",earthquake,0.27,0.51,0.128,6,automatic,ci,ci
2019-08-29T20:03:22.850Z,34.0145,-117.1138333,5.5,1,ml,29,53,0.08295,0.25,ci,ci39023104,2019-08-29T20:07:11.286Z,"6km WNW of Calimesa, CA",earthquake,0.33,1.43,0.218,31,automatic,ci,ci
2019-08-29T19:58:01.310Z,35.8575,-117.6923333,4.13,0.75,ml,15,75,0.07655,0.18,ci,ci39023088,2019-08-29T20:01:29.550Z,"21km ESE of Little Lake, CA",earthquake,0.31,0.89,0.167,12,automatic,ci,ci
2019-08-29T19:50:22.940Z,38.8241653,-122.8160019,2.08,0.82,md,11,114,0.004694,0.05,nc,nc73261720,2019-08-29T20:05:03.297Z,"7km NW of The Geysers, CA",earthquake,0.4,0.67,0.07,3,automatic,nc,nc
2019-08-29T19:48:37.620Z,35.6448333,-117.6026667,9.33,1.39,ml,23,70,0.03556,0.13,ci,ci39023048,2019-08-29T19:52:20.497Z,"7km ENE of Ridgecrest, CA",earthquake,0.23,0.54,0.189,21,automatic,ci,ci
2019-08-29T19:42:54.100Z,35.6875,-117.503,4.34,1.12,ml,21,108,0.06833,0.15,ci,ci39023032,2019-08-29T19:46:45.649Z,"13km SW of Searles Valley, CA",earthquake,0.26,0.64,0.159,14,automatic,ci,ci
2019-08-29T19:39:22.340Z,35.6201667,-117.6135,8.87,0.61,ml,9,164,0.03622,0.29,ci,ci39023024,2019-08-29T19:43:07.451Z,"6km E of Ridgecrest, CA",earthquake,1.49,2.17,0.103,9,automatic,ci,ci
2019-08-29T19:30:49.960Z,35.8026667,-117.6233333,4.07,0.98,ml,17,69,0.02471,0.16,ci,ci39023008,2019-08-29T19:34:28.394Z,"20km WNW of Searles Valley, CA",earthquake,0.28,0.46,0.095,12,automatic,ci,ci
2019-08-29T19:25:52.780Z,46.1163333333333,-123.189666666667,27.41,0.79,ml,12,325,,0.57,uw,uw61547142,2019-08-29T20:47:29.270Z,"2km NE of Clatskanie, Oregon",earthquake,10.26,2.18,0.0757576982200017,3,reviewed,uw,uw
2019-08-29T19:25:45.750Z,35.7143333,-117.5721667,4.22,1.4,ml,26,101,0.09213,0.16,ci,ci39023000,2019-08-29T19:36:53.000Z,"14km NE of Ridgecrest, CA",earthquake,0.24,0.61,0.181,20,automatic,ci,ci
2019-08-29T19:11:35.522Z,38.3588,-118.9271,11.7,0.8,ml,5,182.28,0.349,0.0807,nn,nn00701362,2019-08-29T20:30:56.081Z,"28km ENE of Bridgeport, California",earthquake,,12.8,0.01,2,reviewed,nn,nn
2019-08-29T19:10:55.480Z,37.5755,-118.8403333,0.66,0.79,md,10,247,0.01702,0.02,nc,nc73261715,2019-08-29T22:18:01.917Z,"14km ESE of Mammoth Lakes, CA",earthquake,1.59,1.07,0.104,7,reviewed,nc,nc
2019-08-29T19:02:32.560Z,35.998,-117.6656667,0.36,1.4,ml,17,78,0.05151,0.24,ci,ci39022928,2019-08-29T19:06:15.213Z,"23km ENE of Little Lake, CA",earthquake,0.53,0.66,0.3,21,automatic,ci,ci
2019-08-29T18:57:55.650Z,36.1005,-117.8993333,3.8,0.95,ml,15,192,0.03984,0.11,ci,ci39022912,2019-08-29T19:30:14.211Z,"8km NE of Coso Junction, CA",earthquake,0.29,0.34,0.228,8,reviewed,ci,ci
2019-08-29T18:56:24.600Z,35.8938333,-117.7116667,7.28,2.06,ml,29,51,0.07339,0.12,ci,ci39022904,2019-08-29T19:07:22.080Z,"18km ESE of Little Lake, CA",earthquake,0.16,0.54,0.208,25,automatic,ci,ci
2019-08-29T18:51:16.240Z,35.7806667,-117.5785,5.44,0.53,ml,7,134,0.03826,0.14,ci,ci39022880,2019-08-29T18:54:56.630Z,"16km W of Searles Valley, CA",earthquake,0.56,0.6,0.032,3,automatic,ci,ci
2019-08-29T18:48:58.280Z,38.8110008,-122.7904968,2.9,1.06,md,24,34,0.004824,0.02,nc,nc73261685,2019-08-29T19:04:04.899Z,"5km NW of The Geysers, CA",earthquake,0.23,0.42,0.04,4,automatic,nc,nc
2019-08-29T18:45:38.197Z,38.7443,-119.4097,11.2,1.1,ml,9,142.45,0.241,0.1099,nn,nn00701359,2019-08-29T20:18:37.208Z,"7km SW of Smith Valley, Nevada",earthquake,,3.9,0.26,3,reviewed,nn,nn
2019-08-29T18:38:35.900Z,35.6275,-117.5698333,4.18,1.24,ml,24,64,0.00548,0.15,ci,ci39022848,2019-08-29T18:42:06.018Z,"10km E of Ridgecrest, CA",earthquake,0.27,0.42,0.148,18,automatic,ci,ci
2019-08-29T18:30:43.815Z,37.9305,-118.6345,9.4,0.6,ml,5,151.16,0.337,0.0604,nn,nn00701358,2019-08-29T20:00:08.210Z,"43km NE of Mammoth Lakes, California",earthquake,,31.3,0.26,3,reviewed,nn,nn
2019-08-29T18:26:44.180Z,36.0935,-117.8473333,0.45,0.83,ml,8,126,0.02479,0.14,ci,ci39022784,2019-08-29T18:30:31.939Z,"11km ENE of Coso Junction, CA",earthquake,0.53,0.68,0.088,6,automatic,ci,ci
2019-08-29T18:26:06.040Z,35.6173333,-117.4208333,5.14,1.41,ml,25,106,0.04564,0.18,ci,ci39022776,2019-08-29T18:37:01.060Z,"17km SSW of Trona, CA",earthquake,0.3,0.38,0.197,19,automatic,ci,ci
2019-08-29T18:21:31.940Z,45.8616667,-111.379,6.01,0.56,ml,4,192,0.311,0.06,mb,mb80358979,2019-09-01T13:39:15.660Z,"3km W of Manhattan, Montana",earthquake,0.8,6.48,,0,reviewed,mb,mb
2019-08-29T18:15:22.380Z,45.501,-111.7431667,6.46,0.9,ml,8,75,0.125,0.06,mb,mb80358974,2019-09-01T13:35:59.330Z,"27km NE of Virginia City, Montana",earthquake,0.36,1.91,0.058,2,reviewed,mb,mb
2019-08-29T18:14:52.200Z,39.4058333,-110.3095,-1.35,1.84,ml,14,182,0.02188,0.12,uu,uu60337977,2019-08-29T19:02:48.230Z,"18km SSE of East Carbon City, Utah",earthquake,0.67,0.36,0.07,5,reviewed,uu,uu
2019-08-29T18:07:03.820Z,36.0636667,-117.8533333,3.35,0.63,ml,10,150,0.05382,0.04,ci,ci39022712,2019-08-29T18:48:50.430Z,"9km ENE of Coso Junction, CA",earthquake,0.16,0.5,0.157,2,reviewed,ci,ci
2019-08-29T18:06:43.890Z,35.9088333,-117.6898333,4.87,0.56,ml,11,72,0.05045,0.08,ci,ci39022704,2019-08-29T18:11:20.228Z,"20km E of Little Lake, CA",earthquake,0.2,0.43,0.079,6,automatic,ci,ci
2019-08-29T18:00:54.740Z,33.8256667,-117.4781667,-0.61,1.09,ml,30,87,0.1088,0.18,ci,ci39022696,2019-08-29T19:39:03.449Z,"7km SE of Home Gardens, CA",quarry blast,0.39,31.61,0.104,23,reviewed,ci,ci
2019-08-29T17:55:47.650Z,35.7571667,-117.578,7.37,0.55,ml,8,162,0.06056,0.09,ci,ci39022688,2019-08-29T17:59:33.158Z,"16km W of Searles Valley, CA",earthquake,0.41,0.61,0.242,6,automatic,ci,ci
2019-08-29T17:50:32.910Z,35.8915,-117.7088333,6.28,1.4,ml,24,66,0.07361,0.12,ci,ci39022664,2019-08-29T18:01:16.030Z,"18km ESE of Little Lake, CA",earthquake,0.19,0.51,0.186,22,automatic,ci,ci
2019-08-29T17:47:33.930Z,35.9015,-117.7076667,2.57,1.15,ml,22,64,0.06562,0.18,ci,ci39022656,2019-08-29T17:51:21.471Z,"18km ESE of Little Lake, CA",earthquake,0.26,0.43,0.227,18,automatic,ci,ci
2019-08-29T17:46:59.600Z,36.1115,-117.8705,1.44,0.79,ml,9,199,0.01404,0.13,ci,ci39022640,2019-08-29T17:50:35.125Z,"10km NE of Coso Junction, CA",earthquake,0.5,0.27,0.258,5,automatic,ci,ci
2019-08-29T17:40:40.640Z,35.9366667,-117.6885,2.41,0.69,ml,11,88,0.0329,0.07,ci,ci39022624,2019-08-29T17:44:33.768Z,"20km E of Little Lake, CA",earthquake,0.17,0.22,0.165,8,automatic,ci,ci
2019-08-29T17:33:43.350Z,38.8201675,-122.8255005,3.19,0.78,md,11,78,0.008005,0.03,nc,nc73261675,2019-08-29T17:45:04.890Z,"8km NW of The Geysers, CA",earthquake,0.58,1.29,0.13,2,automatic,nc,nc
2019-08-29T17:22:25.500Z,36.066,-117.9001667,8.36,0.89,ml,10,198,0.05867,0.19,ci,ci39022600,2019-08-29T17:26:10.735Z,"5km ENE of Coso Junction, CA",earthquake,0.93,1.47,0.248,12,automatic,ci,ci
2019-08-29T17:18:12.650Z,34.0205,-117.1213333,9.68,2.16,ml,72,49,0.01667,0.21,ci,ci39022584,2019-08-29T20:33:31.093Z,"6km SSE of Mentone, CA",earthquake,0.17,0.36,0.161,42,reviewed,ci,ci
2019-08-29T17:17:48.550Z,34.018,-117.1193333,8.96,2.98,ml,136,14,0.01835,0.18,ci,ci39022568,2019-09-04T14:50:21.040Z,"6km SSE of Mentone, CA",earthquake,0.1,0.25,0.128,181,reviewed,ci,ci
2019-08-29T17:11:34.070Z,35.8825,-117.6846667,2.61,1.29,ml,25,89,0.07095,0.16,ci,ci39022552,2019-08-29T17:22:24.630Z,"21km ESE of Little Lake, CA",earthquake,0.25,0.36,0.167,18,automatic,ci,ci
2019-08-29T17:01:29.560Z,34.1243333,-117.6103333,11.95,1.87,ml,74,25,0.0233,0.19,ci,ci39022528,2019-08-29T19:00:15.300Z,"3km W of Rancho Cucamonga, CA",earthquake,0.16,0.34,0.154,59,reviewed,ci,ci
2019-08-29T16:53:44.070Z,35.5181667,-117.4075,8.21,0.88,ml,16,78,0.0357,0.2,ci,ci39022512,2019-08-29T16:57:18.650Z,"26km NE of Johannesburg, CA",earthquake,0.45,0.99,0.283,7,automatic,ci,ci
2019-08-29T16:52:21.600Z,35.7076667,-117.5588333,4.97,2,ml,32,55,0.08585,0.19,ci,ci39022504,2019-08-29T21:03:58.271Z,"14km NE of Ridgecrest, CA",earthquake,0.28,0.69,0.154,26,automatic,ci,ci
2019-08-29T16:47:52.920Z,35.6428333,-117.46,2.49,1.06,ml,15,58,0.037,0.13,ci,ci39022496,2019-08-29T16:51:26.620Z,"15km SSW of Searles Valley, CA",earthquake,0.24,0.28,0.127,13,automatic,ci,ci
2019-08-29T16:38:53.330Z,32.677,-115.5848333,5.8,1.59,ml,19,110,0.07823,0.23,ci,ci39022472,2019-08-29T16:53:07.408Z,"8km SW of Heber, CA",earthquake,0.43,1.06,0.189,15,reviewed,ci,ci
2019-08-29T16:30:39.000Z,38.7960014,-122.7354965,1.4,0.64,md,9,53,0.01278,0.04,nc,nc73261650,2019-08-29T16:41:03.988Z,"3km NE of The Geysers, CA",earthquake,0.29,0.73,0.07,2,automatic,nc,nc
2019-08-29T16:24:53.330Z,35.8893333,-117.6946667,8.65,0.67,ml,6,100,0.06861,0.06,ci,ci39022456,2019-08-29T16:28:26.207Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.64,0.118,5,automatic,ci,ci
2019-08-29T16:19:18.970Z,32.2435,-115.2723333,12.3,2.64,ml,24,138,0.1765,0.31,ci,ci39022440,2019-08-29T16:47:41.842Z,"10km W of Alberto Oviedo Mota, B.C., MX",earthquake,0.68,2.17,0.145,45,reviewed,ci,ci
